user_id,segment,variant,converted
112313,paid_search,control,0
104478,paid_search,control,0
101638,organic,treatment,0
103406,app_store,treatment,0
112540,organic,treatment,0
107611,referral,control,0
104197,referral,treatment,1
103637,app_store,treatment,1
107029,paid_search,treatment,0
111446,referral,control,0
113363,organic,treatment,1
110571,app_store,treatment,0
105106,organic,treatment,1
105783,organic,treatment,1
102009,organic,treatment,0
110416,organic,treatment,1
105913,organic,treatment,1
102229,paid_search,control,0
105532,referral,control,1
103518,organic,treatment,1
101699,organic,control,0
102039,organic,treatment,0
101803,paid_search,control,0
111790,app_store,control,0
111593,paid_search,treatment,0
109548,app_store,control,0
110242,app_store,control,0
113895,paid_search,control,0
105869,organic,control,0
102769,paid_search,control,0
109584,paid_search,control,0
102245,app_store,control,0
113437,referral,control,0
102408,app_store,control,0
112082,referral,control,0
109612,paid_search,treatment,0
108461,organic,control,1
110904,paid_search,control,0
106572,referral,treatment,0
109078,paid_search,control,0
102308,referral,treatment,0
104180,organic,control,1
108914,influencer,control,0
108057,app_store,control,1
109643,organic,control,1
113434,organic,treatment,0
111564,app_store,control,0
101741,organic,treatment,1
108234,referral,treatment,0
112454,organic,treatment,1
112945,referral,treatment,0
113323,organic,treatment,0
113413,app_store,treatment,0
112874,referral,treatment,0
103029,paid_search,treatment,0
111670,organic,treatment,1
100067,app_store,control,0
109210,app_store,treatment,1
109543,organic,treatment,0
101153,paid_search,treatment,1
106353,organic,treatment,0
107990,referral,control,0
107534,paid_search,control,0
110879,organic,treatment,0
108443,app_store,treatment,1
106131,referral,treatment,0
107167,referral,treatment,0
100638,app_store,treatment,0
111570,influencer,treatment,0
101090,paid_search,treatment,0
113760,paid_search,treatment,0
101546,referral,control,0
112961,referral,control,0
110973,referral,control,0
105243,referral,treatment,1
111723,organic,treatment,0
102786,app_store,control,0
105707,organic,treatment,0
100673,paid_search,treatment,1
108885,organic,treatment,0
105390,paid_search,control,0
111308,app_store,control,0
104472,organic,treatment,0
112130,organic,treatment,0
107653,referral,control,0
106124,organic,control,1
103553,referral,treatment,1
100439,paid_search,control,0
113127,referral,control,0
105422,organic,treatment,0
104129,organic,treatment,0
106958,referral,control,0
107647,referral,control,0
106583,paid_search,control,0
107968,referral,control,0
107785,paid_search,treatment,0
105365,paid_search,control,1
109324,referral,control,0
104928,paid_search,control,0
102450,referral,treatment,0
111733,referral,control,0
105047,paid_search,control,0
112762,paid_search,control,0
108385,paid_search,treatment,0
100776,paid_search,control,0
112952,paid_search,control,0
112368,organic,treatment,0
109320,app_store,control,0
106140,referral,treatment,0
112211,referral,treatment,1
105729,organic,treatment,1
111806,organic,control,1
109750,organic,treatment,0
109110,app_store,control,0
113018,referral,control,0
107521,organic,treatment,0
110940,app_store,treatment,0
111574,organic,treatment,0
113374,paid_search,treatment,0
103152,organic,control,1
107464,referral,treatment,1
105409,app_store,treatment,1
110652,referral,control,0
106139,paid_search,control,0
102024,paid_search,treatment,1
107359,app_store,treatment,0
110350,organic,treatment,1
106315,organic,treatment,0
101430,organic,treatment,1
104040,paid_search,treatment,0
107037,paid_search,control,1
100596,referral,control,0
105420,referral,control,0
101783,app_store,treatment,0
109573,referral,control,0
103893,organic,treatment,0
106108,organic,control,0
104009,referral,control,0
101742,app_store,treatment,0
113134,paid_search,control,1
100784,organic,control,0
104641,referral,control,0
110713,paid_search,treatment,0
100608,organic,treatment,0
109474,referral,control,1
100297,referral,treatment,0
113817,app_store,control,0
106165,referral,treatment,0
113090,organic,treatment,1
103951,app_store,treatment,1
104901,referral,treatment,0
111370,influencer,treatment,1
106603,paid_search,treatment,0
106843,organic,treatment,1
106927,paid_search,control,1
101724,paid_search,control,0
101971,app_store,treatment,0
104948,organic,control,0
112334,referral,control,1
101910,paid_search,treatment,0
110498,referral,control,0
105587,app_store,treatment,0
111552,referral,treatment,0
107444,paid_search,control,0
111752,referral,treatment,0
108809,referral,control,1
106771,app_store,treatment,1
105139,referral,control,0
112630,referral,treatment,0
100450,paid_search,control,0
113404,paid_search,treatment,1
100721,app_store,control,0
111615,paid_search,treatment,0
109893,app_store,treatment,0
110480,app_store,control,0
109716,organic,treatment,0
103581,app_store,control,0
113258,paid_search,control,0
106433,paid_search,control,0
106803,paid_search,control,1
102029,referral,control,0
100036,organic,treatment,1
107796,paid_search,control,0
105974,paid_search,control,0
109112,organic,control,0
111240,paid_search,control,0
102906,referral,treatment,0
106257,organic,control,0
106321,organic,control,1
110933,paid_search,treatment,0
102048,organic,treatment,1
113451,organic,treatment,1
109567,app_store,control,1
107654,referral,treatment,0
101823,referral,control,0
113462,paid_search,treatment,0
110087,app_store,treatment,0
108162,paid_search,control,1
109628,organic,treatment,1
101243,paid_search,control,1
101251,paid_search,control,0
106435,paid_search,treatment,0
108219,referral,control,0
107958,paid_search,control,0
103134,referral,control,0
105221,organic,treatment,1
104940,app_store,treatment,0
103587,paid_search,control,0
107110,paid_search,control,0
104971,organic,control,0
106938,paid_search,control,0
109023,organic,treatment,1
106793,referral,treatment,1
105680,referral,treatment,1
102716,referral,treatment,0
109629,referral,treatment,0
113333,app_store,treatment,1
112770,referral,treatment,1
108737,organic,control,1
105740,app_store,treatment,0
102318,organic,treatment,1
100063,paid_search,control,0
112516,paid_search,treatment,0
104369,paid_search,control,0
105943,referral,control,0
106955,referral,control,0
107150,app_store,control,0
112325,app_store,treatment,1
100572,app_store,treatment,0
106035,app_store,control,0
103420,paid_search,control,0
104299,paid_search,treatment,0
106743,app_store,treatment,0
104870,referral,control,1
100537,referral,treatment,0
104727,paid_search,control,0
101545,paid_search,control,0
102455,app_store,control,0
100543,referral,treatment,0
100163,paid_search,control,0
105793,organic,control,0
102746,organic,treatment,1
111980,organic,control,1
104627,paid_search,treatment,1
109363,organic,treatment,0
100305,paid_search,control,0
104310,referral,control,0
105720,organic,treatment,1
106706,referral,treatment,1
104914,app_store,control,0
100844,paid_search,control,0
106158,referral,control,1
113000,app_store,treatment,0
100296,referral,treatment,0
109937,app_store,treatment,1
109338,organic,control,1
101676,paid_search,treatment,0
113908,paid_search,control,1
107348,paid_search,control,0
111774,paid_search,control,0
113663,referral,treatment,0
104651,paid_search,control,0
106225,paid_search,control,0
110492,influencer,control,0
102258,organic,treatment,0
106226,paid_search,control,0
107340,referral,treatment,0
104556,paid_search,treatment,1
105637,organic,treatment,0
107966,organic,treatment,1
106193,organic,treatment,0
108210,referral,treatment,0
107291,paid_search,control,0
104566,paid_search,control,0
107805,paid_search,control,0
111907,organic,treatment,0
113406,referral,treatment,0
108542,app_store,control,0
106697,referral,treatment,0
111845,paid_search,control,0
103040,referral,control,0
107383,referral,treatment,0
105931,influencer,control,1
108387,referral,control,0
109698,organic,control,1
103677,referral,treatment,1
104761,paid_search,treatment,0
108424,referral,treatment,0
110344,paid_search,control,0
111571,organic,treatment,0
112328,paid_search,control,0
112827,paid_search,control,0
106113,paid_search,control,0
102978,referral,control,0
105743,paid_search,control,0
112993,paid_search,control,0
110170,paid_search,control,0
108623,paid_search,treatment,0
102992,paid_search,control,0
109172,paid_search,control,0
102632,paid_search,treatment,1
111779,referral,control,0
109916,organic,treatment,0
106267,paid_search,control,0
102539,referral,treatment,1
111580,app_store,control,0
102273,referral,treatment,1
113812,organic,treatment,1
109524,organic,treatment,1
106156,organic,treatment,0
113104,paid_search,treatment,0
103909,organic,control,0
111462,organic,treatment,0
112752,referral,control,0
112551,referral,treatment,0
107974,app_store,treatment,0
103180,paid_search,control,0
102554,app_store,treatment,0
105759,paid_search,treatment,0
105788,referral,control,0
101663,organic,treatment,0
112670,paid_search,control,0
110838,paid_search,control,0
110527,paid_search,control,0
109798,app_store,treatment,0
100336,organic,treatment,0
106946,organic,control,1
104467,paid_search,control,0
107650,paid_search,treatment,0
107779,organic,treatment,1
108525,paid_search,control,0
102520,referral,treatment,0
108321,referral,control,0
112446,organic,control,0
105356,paid_search,control,0
108407,organic,control,1
113067,paid_search,control,1
101594,app_store,control,0
111925,influencer,control,0
108793,paid_search,treatment,0
113547,paid_search,control,0
110746,organic,control,1
108490,organic,control,0
105860,organic,treatment,0
113541,paid_search,control,0
112921,paid_search,control,0
105151,paid_search,control,0
107807,organic,treatment,0
100118,referral,control,0
111074,paid_search,control,0
106547,paid_search,control,0
107172,app_store,treatment,0
105845,paid_search,control,0
103554,paid_search,control,0
100630,referral,treatment,0
102461,referral,control,0
101498,referral,control,1
103546,paid_search,control,0
104871,organic,control,0
112496,paid_search,control,0
109525,paid_search,treatment,0
106882,paid_search,treatment,0
100110,app_store,treatment,0
105789,paid_search,treatment,0
111300,paid_search,treatment,0
100587,paid_search,control,1
100510,referral,control,1
105866,paid_search,treatment,0
106173,referral,control,0
101674,organic,control,1
107304,paid_search,control,0
113426,paid_search,control,0
108850,app_store,control,0
104074,organic,control,1
105292,organic,control,0
112975,organic,treatment,0
108817,organic,treatment,0
105332,app_store,control,0
110356,paid_search,control,0
107735,organic,control,0
113324,app_store,treatment,0
112850,referral,treatment,0
106738,organic,treatment,0
106552,referral,control,1
108167,organic,treatment,0
105309,paid_search,control,1
109951,organic,control,0
109952,referral,treatment,0
109340,paid_search,control,0
112979,paid_search,control,0
105463,organic,treatment,1
112294,app_store,control,0
104601,app_store,treatment,0
112572,organic,treatment,0
107377,organic,treatment,0
105998,organic,control,0
100390,referral,treatment,0
101060,organic,treatment,1
102278,paid_search,treatment,1
112940,referral,treatment,0
102626,organic,treatment,0
111419,paid_search,control,0
107332,referral,control,1
102903,paid_search,control,1
106757,paid_search,control,0
102368,referral,control,0
106551,organic,control,0
107042,organic,control,0
109461,app_store,control,0
110600,referral,control,0
111619,paid_search,control,0
101075,paid_search,control,0
102036,organic,control,1
102707,organic,control,1
110346,organic,control,0
104545,organic,treatment,1
105428,referral,control,0
110705,paid_search,control,0
103193,paid_search,control,0
111141,organic,treatment,1
101830,organic,treatment,0
113477,referral,control,0
109707,app_store,treatment,1
102983,organic,treatment,1
105661,paid_search,control,1
100047,paid_search,treatment,0
107174,referral,treatment,0
101749,app_store,treatment,0
112564,paid_search,control,0
112197,organic,treatment,0
103908,app_store,treatment,0
